Source,Section,Title,Date,URL
indiatimes.com,city,Vmc: Vmc Suspends Food Licences Of 3 Firms,18-06-2023,https://timesofindia.indiatimes.com/city/vadodara/vmc-suspends-food-licences-of-3-firms/articleshow/101077883.cms
indiatimes.com,city,"Ice Cream, Burger Shops Sealed In Trichy For Unclean Kitchens",19-06-2023,https://timesofindia.indiatimes.com/city/trichy/ice-cream-burger-shops-sealed-in-trichy-for-unclean-kitchens/articleshow/101094152.cms
indiatimes.com,city,"TN food safety officials seize 15,000 tonne of maize belonging to Reliance Industries",19-06-2023,https://timesofindia.indiatimes.com/city/chennai/tn-food-safety-officials-seize-15000-tonne-of-maize-belonging-to-reliance-industries/articleshow/101111911.cms
thehindu.com,cities,"15,000 tonnes of rotten maize seized",19-06-2023,https://www.thehindu.com/news/cities/Madurai/15000-tonnes-of-rotten-maize-seized/article66986485.ece
indiatimes.com,city,"15,000 Tonne Of Maize Belonging To Reliance Seized",20-06-2023,https://timesofindia.indiatimes.com/city/madurai/15000-tonne-of-maize-belonging-to-reliance-seized/articleshow/101121262.cms
indiatimes.com,city,54 Kg Of Gutka Seized From House,21-06-2023,https://timesofindia.indiatimes.com/city/trichy/54-kg-of-gutka-seized-from-house/articleshow/101149482.cms
thehindu.com,sci-tech,Meat grown from animal cells? Here’s what it is and how it’s made,22-06-2023,https://www.thehindu.com/sci-tech/science/meat-grown-from-animal-cells-heres-what-it-is-and-how-its-made/article66996989.ece
thehindu.com,cities,Food Safety officials in Salem warn bakeries not to use rotten eggs,22-06-2023,https://www.thehindu.com/news/cities/Coimbatore/food-safety-officials-in-salem-warn-bakeries-not-to-use-rotten-eggs/article66997745.ece
indianexpress.com,cities,"Maharashtra govt to form panel to look after land acquisition, compensation delivery system: Revenue minister",22-06-2023,https://indianexpress.com/article/cities/pune/maharashtra-govt-to-form-panel-land-acquisition-compensation-delivery-system-revenue-minister-8680270/
indiatimes.com,city,"Vmc: Vmc Seizes Tablets, Bottles Of Suspension",24-06-2023,https://timesofindia.indiatimes.com/city/vadodara/vmc-seizes-tablets-bottles-of-suspension/articleshow/101231237.cms
thehindu.com,national,"1,000 kg of rotten fish seized from Thrissur railway station",24-06-2023,https://www.thehindu.com/news/national/kerala/1000-kg-of-rotten-fish-seized-from-thrissur-railway-station/article67005921.ece
indiatimes.com,city,Thrissur: Stale Fish Seized From Rly Station Amid High Drama,25-06-2023,https://timesofindia.indiatimes.com/city/kochi/stale-fish-seized-from-rly-station-amid-high-drama/articleshow/101250694.cms
hindustantimes.com,india-news,"Fake tur dal mill raided, gutkha material worth ₹25 lakh seized: kalburgi police",04-07-2023,https://www.hindustantimes.com/india-news/tur-dal-mill-in-mysuru-raided-19-arrested-for-manufacturing-fake-gutka-worth-25-lakhs-owner-absconding-101688412827214.html
indiatimes.com,blogs,"Safeguarding your plate: Preventing, detecting, and managing foodborne risks",06-07-2023,https://timesofindia.indiatimes.com/blogs/voices/safeguarding-your-plate-preventing-detecting-and-managing-foodborne-risks/
thehindu.com,international,South Korea endorses safety of Japanese plans to release treated wastewater from Fukushima plant,07-07-2023,https://www.thehindu.com/news/international/south-korea-endorses-safety-of-japanese-plans-to-release-treated-wastewater-from-fukushima-plant/article67052705.ece
indiatimes.com,city,Eow: Eow Searches Houses Of Food Inspector In Sagar Jabalpur,08-07-2023,https://timesofindia.indiatimes.com/city/bhopal/eow-searches-houses-of-food-inspector-in-sagar-jabalpur/articleshow/101586571.cms
indiatimes.com,city,Two Quintals Of Adulterated Peda Destroyed In Deoghar,11-07-2023,https://timesofindia.indiatimes.com/city/ranchi/two-quintals-of-adulterated-peda-destroyed-in-deoghar/articleshow/101652779.cms
indiatimes.com,city,Seizure: 5k Kg Adulterated Peda Seized In Deoghar Mela,16-07-2023,https://timesofindia.indiatimes.com/city/ranchi/5k-kg-adulterated-peda-seized-in-deoghar-mela/articleshow/101793073.cms
newindianexpress.com,states,"Bangles and bisi oota: Centre issued norms, says CM Siddaramaiah",17-07-2023,http://www.newindianexpress.com/states/karnataka/2023/jul/17/bangles-andbisi-oota-centre-issued-norms-says-cmsiddaramaiah-2595566.html
thehindu.com,cities,Coimbatore District Police to intensify drive against sale of gutkha pan masala,19-07-2023,https://www.thehindu.com/news/cities/Coimbatore/coimbatore-district-police-to-intensify-drive-against-banned-tobacco-products/article67097952.ece
hindustantimes.com,cities,"Illegal cigarettes worth ₹94,000 destroyed in Chandigarh, 12 shops fined",20-07-2023,https://www.hindustantimes.com/cities/chandigarh-news/illegal-cigarettes-worth-94-000-destroyed-in-raids-by-ut-administration-fines-imposed-on-shopkeepers-101689805634333.html
indiatimes.com,city,Adulterated Spices Seized In Factory Raid,21-07-2023,https://timesofindia.indiatimes.com/city/kanpur/adulterated-spices-seized-in-factory-raid/articleshow/102001248.cms
thehindu.com,cities,FSL report sought on bhang-laced chocolates,22-07-2023,https://www.thehindu.com/news/cities/Mangalore/fsl-report-sought-on-bhang-laced-chocolates/article67105857.ece
newindianexpress.com,states,Adulterated spice unit busted in Malgodown in Odisha,22-07-2023,http://www.newindianexpress.com/states/odisha/2023/jul/22/adulterated-spice-unit-busted-in-malgodown-in-odisha-2597421.html
indiatimes.com,blogs,Strengthening food safety systems through global collaboration,22-07-2023,https://timesofindia.indiatimes.com/blogs/voices/strengthening-food-safety-systems-through-global-collaboration/
indiatimes.com,city,3.7 Tonnes Of Artificially Coloured Papad Seized,27-07-2023,https://timesofindia.indiatimes.com/city/coimbatore/3-7-tonnes-of-artificially-coloured-papad-seized/articleshow/102155146.cms
newindianexpress.com,states,"Govt’s ‘Kerala Toddy’ plan invites cheers, but stakeholders express doubts over availability",28-07-2023,http://www.newindianexpress.com/states/kerala/2023/jul/28/govts-kerala-toddy-plan-invites-cheers-but-stakeholders-express-doubts-over-availability-2599306.html
thehindu.com,national,Supermarket fined for selling adulterated jaggery in Kozhikode,28-07-2023,https://www.thehindu.com/news/national/kerala/supermarket-fined-for-selling-adulterated-jaggery-in-kozhikode/article67131683.ece
thehindu.com,cities,"Poor quality cashew, almond and dates seized",03-08-2023,https://www.thehindu.com/news/cities/Madurai/poor-quality-cashew-almond-and-dates-seized/article67153829.ece
indiatimes.com,city,Unsafe: 12 Tonne Betel Nut Worth ₹26 Lakh Found ‘unsafe’,05-08-2023,https://timesofindia.indiatimes.com/city/nagpur/12-tonne-betel-nut-worth-26-lakh-found-unsafe/articleshow/102439654.cms
hindustantimes.com,web-stories,5 Waterborne diseases to watch out for during monsoon,06-08-2023,https://www.hindustantimes.com/web-stories/lifestyle/5-waterborne-diseases-to-watch-out-for-during-monsoon-101691303367929.html
indiatimes.com,city,Food Quality: Fda Starts Drive To Check For Unhygienic Food Items On Sale,06-08-2023,https://timesofindia.indiatimes.com/city/nashik/fda-starts-drive-to-check-for-unhygienic-food-items-on-sale/articleshow/102464285.cms
indiatimes.com,city,495kg of spoiled beef seized in Tuticorin,09-08-2023,https://timesofindia.indiatimes.com/city/madurai/495kg-of-spoiled-beef-seized-in-tuticorin/articleshow/102578036.cms
indiatimes.com,city,Tuticorin: 495kg Of Spoiled Beef Seized,10-08-2023,https://timesofindia.indiatimes.com/city/madurai/495kg-of-spoiled-beef-seized/articleshow/102591413.cms
thehindu.com,cities,It’s a tough fight with narcotics for police and district officials in Dakshina Kannada,11-08-2023,https://www.thehindu.com/news/cities/Mangalore/its-a-tough-fight-with-narcotics-for-police-and-district-officials-in-dakshina-kannada/article67175727.ece
indiatimes.com,city,Maharashtra News Live Updates: 186 prisoners across jails in state to be released on August 15,12-08-2023,https://timesofindia.indiatimes.com/city/mumbai/mumbai-maharashtra-thane-palghar-pune-navi-mumbai-flu-covid-cases-rain-eknath-shinde-uddhav-thackeray-devendra-fadnavis-ajit-pawar-news-live-updates-12-august-2023/liveblog/102664943.cms
thehindu.com,cities,Food safety officials seize 700 kg gutkha in Salem,17-08-2023,https://www.thehindu.com/news/cities/Coimbatore/food-safety-officials-seize-700-kg-gutkha-in-salem/article67205450.ece
indiatimes.com,city,Popular Bandra eatery shut pending compliance after man finds rat in chicken dish,18-08-2023,https://timesofindia.indiatimes.com/city/mumbai/rat-in-dish-eatery-shut-pending-compliance/articleshow/102815197.cms
indiatimes.com,world,China halts all Japanese seafood imports over 'selfish' Fukushima release,24-08-2023,https://timesofindia.indiatimes.com/world/china/china-halts-all-japanese-seafood-imports-over-selfish-fukushima-release/articleshow/103012401.cms
newindianexpress.com,world,"Japan releases water from Fukushima nuclear plant, China furious",24-08-2023,http://www.newindianexpress.com/world/2023/aug/24/japan-releases-water-from-fukushima-nuclear-plant-china-furious-2608338.html
thehindu.com,cities,FSSAI conducts drive against sale of banned pan and gutkha products in Coimbatore,25-08-2023,https://www.thehindu.com/news/cities/Coimbatore/fssai-conducts-drive-against-sale-of-banned-pan-and-gutkha-products-in-coimbatore/article67234582.ece
indiatimes.com,city,24 Samples Of Mava Collected From 20 Dairies,25-08-2023,https://timesofindia.indiatimes.com/city/surat/24-samples-of-mava-collected-from-20-dairies/articleshow/103040768.cms
hindustantimes.com,world-news,"As China bans Japanese seafood over Fukushima row, Russia eyes export expansion",26-08-2023,https://www.hindustantimes.com/world-news/as-china-bans-japanese-seafood-over-fukushima-row-russia-eyes-export-expansion-101693025837431.html
thehindu.com,national,Congress leader accused of making an attempt to deter officer from discharging her official duty in Kalaburagi,29-08-2023,https://www.thehindu.com/news/national/karnataka/congress-leader-accused-of-making-an-attempt-to-deter-officer-from-discharging-her-official-duty-in-kalaburagi/article67248540.ece
thehindu.com,cities,Tiruchi city police arrest 37 persons in a drive against tobacco products,29-08-2023,https://www.thehindu.com/news/cities/Tiruchirapalli/tiruchi-city-police-arrest-37-persons-in-a-drive-against-tobacco-products/article67248896.ece
indiatimes.com,city,38 Held For Possessing Banned Gutka Items,30-08-2023,https://timesofindia.indiatimes.com/city/trichy/38-held-for-possessing-banned-gutka-items/articleshow/103191963.cms
indiatimes.com,city,Adulterated Food Items Destroyed,31-08-2023,https://timesofindia.indiatimes.com/city/jaipur/adulterated-food-items-destroyed/articleshow/103227554.cms
indiatimes.com,city,Banned Gutka Products Worth 50 Lakh Seized,31-08-2023,https://timesofindia.indiatimes.com/city/coimbatore/banned-gutka-products-worth-50-lakh-seized/articleshow/103228675.cms
indiatimes.com,city,Four Held For Possession Of 8 Kg Gutka,01-09-2023,https://timesofindia.indiatimes.com/city/trichy/four-held-for-possession-of-8-kg-gutka/articleshow/103264366.cms
indiatimes.com,city,Fda Requests Citizens To Report Cases Of Adulteration,03-09-2023,https://timesofindia.indiatimes.com/city/nashik/fda-requests-citizens-to-report-cases-of-adulteration/articleshow/103319596.cms
indiatimes.com,city,"10kg Of Rotten Fish, Chicken Seized",04-09-2023,https://timesofindia.indiatimes.com/city/salem/10kg-of-rotten-fish-chicken-seized/articleshow/103338665.cms
indiatimes.com,city,Three Arrested In Sinnar For Adding Caustic Soda To Milk,05-09-2023,https://timesofindia.indiatimes.com/city/nashik/three-arrested-in-sinnar-for-adding-caustic-soda-to-milk/articleshow/103374226.cms
newindianexpress.com,states,"Aavin milk supplied by farmers stolen, adulterated in Tiruvallur",08-09-2023,http://www.newindianexpress.com/states/tamil-nadu/2023/sep/08/aavin-milk-supplied-by-farmers-stolen-adulterated-in-tiruvallur-2612794.html
newindianexpress.com,nation,"PM Modi has one-on-one with Sunak, Kishida & Meloni; Talk on Free Trade Agreement",09-09-2023,http://www.newindianexpress.com/nation/2023/sep/09/pm-modi-has-one-on-one-with-sunak-kishida--meloni-talk-on-free-trade-agreement-2613308.html
hindustantimes.com,cities,"Pune FDA raids food factory, seizes adulterated milk stock worth ₹10.73 lakh",15-09-2023,https://www.hindustantimes.com/cities/pune-news/pune-fda-raids-food-factory-seizes-adulterated-milk-stock-worth-10-73-lakh-101694718156712.html
indiatimes.com,city,Fda Seizes Food Stuff From Guj Buses,16-09-2023,https://timesofindia.indiatimes.com/city/nashik/fda-seizes-food-stuff-from-guj-buses/articleshow/103703651.cms
hindustantimes.com,cities,"Ensure quality prasad, Pune FDA tells Ganpati mandals, sweet sellers",16-09-2023,https://www.hindustantimes.com/cities/pune-news/ensure-quality-prasad-pune-fda-tells-ganpati-mandals-sweet-sellers-101694887549275.html
indiatimes.com,city,City Hotel Sealed Over Poor Hygiene Non-compliance,18-09-2023,https://timesofindia.indiatimes.com/city/hyderabad/city-hotel-sealed-over-poor-hygiene-non-compliance/articleshow/103743659.cms
newindianexpress.com,states,"After two deaths in a week, camps organised in Krishnagiri to control diarrhoea ‘outbreak’",19-09-2023,http://www.newindianexpress.com/states/tamil-nadu/2023/sep/19/after-two-deaths-in-a-week-camps-organised-in-krishnagiri-to-control-diarrhoea-outbreak-2616200.html
newindianexpress.com,states,"After two deaths, increase in diarrhoea cases a cause of worry in Denkanikottai",19-09-2023,http://www.newindianexpress.com/states/tamil-nadu/2023/sep/19/after-two-deaths-increase-in-diarrhoea-cases-a-cause-of-worry-in-denkanikottai-2616123.html
indianexpress.com,cities,"BMC to inspect sweet shops, storage facilities to keep a tab on food contamination",19-09-2023,https://indianexpress.com/article/cities/mumbai/bmc-inspection-sweet-shops-food-contimination-mumbai-8947311/
thehindu.com,cities,More than 100 kg of stale meat seized in Tiruchi,19-09-2023,https://www.thehindu.com/news/cities/Tiruchirapalli/more-than-100-kg-of-stale-meat-seized-in-tiruchi/article67323276.ece
indianexpress.com,cities,Tamil Nadu orders statewide restaurant inspections as 14-year-old girl dies after eating shawarma,19-09-2023,https://indianexpress.com/article/cities/chennai/tamil-nadu-orders-statewide-restaurant-inspections-girl-dies-after-eating-shawarma-8947422/
indiatimes.com,city,Govt cracks down as girl dies after eating shawarma,20-09-2023,https://timesofindia.indiatimes.com/city/chennai/govt-cracks-down-as-girl-dies-after-eating-shawarma/articleshow/103794597.cms
